User_ID,Calories
3911,403.2
3912,80.97
3913,321.18
3914,374.59
3915,664.53
3916,414.52
3917,101.25
3918,141.64
3919,286.31
3920,411.73
3921,405.96
3922,548.46
3923,480.28
3924,112.17
3925,160.56
3926,664.7
3927,136.75
3928,643.78
3929,693.46
3930,198.53
3931,436.44
3932,455.69
3933,669.82
3934,102.42
3935,666.73
3936,516.84
3937,607.35
3938,481.34
3939,569.56
3940,421.92
3941,156.62
3942,443.96
3943,649.08
3944,95.94
3945,481.98
3946,76.55
3947,286.41
3948,485.06
3949,137.02
3950,473.27
3951,343.3
3952,509.59
3953,209.15
3954,312.57
3955,281.35
3956,139.69
3957,452.16
3958,205.05
3959,560.98
3960,357.78
3961,261.6
3962,116.75
3963,179.44
3964,360.1
3965,500.06
3966,143.28
3967,168.95
3968,433.47
3969,197.16
3970,541.34
3971,144.49
3972,428.93
3973,397.94
3974,180.79
3975,302.43
3976,145.67
3977,553.74
3978,187.48
3979,161.12
3980,494.22
3981,208.79
3982,487.96
3983,570.03
3984,218.42
3985,644.85
3986,481.86
3987,157.64
3988,546.15
3989,125.39
3990,488.37
3991,526.28
3992,262.88
3993,138.26
3994,280.49
3995,543.27
3996,425.64
3997,322.27
3998,491.13
3999,89.3
4000,162.77
4001,476.82
4002,571.33
4003,715.68
4004,256.81
4005,500.62
4006,228.11
4007,551.94
4008,272.19
4009,266.13
4010,537.55
4011,69.8
4012,827.09
4013,490.63
4014,415.26
4015,154.06
4016,449.61
4017,708.39
4018,559.27
4019,197.31
4020,428.02
4021,87.72
4022,498.89
4023,436.63
4024,488.04
4025,437.21
4026,400.32
4027,312.06
4028,533.5
4029,424.49
4030,394.14
4031,369.05
4032,226.35
4033,187.53
4034,276.67
4035,336.3
4036,381.9
4037,438.91
4038,246.91
4039,338.19
4040,406.55
4041,519.17
4042,321.04
4043,437.17
4044,442.95
4045,339.1
4046,277.41
4047,563.76
4048,436.81
4049,223.18
4050,297.13
4051,489.65
4052,273.54
4053,227.26
4054,89.49
4055,188.96
4056,610.49
4057,483.65
4058,114.04
4059,125.36
4060,381.71
4061,81.27
4062,474.51
4063,158.5
4064,669.4
4065,159.49
4066,75.97
4067,681.51
4068,210.25
4069,484.48
4070,616.34
4071,551.35
4072,425.4
4073,544.61
4074,467.91
4075,115.71
4076,127.28
4077,261.23
4078,426.02
4079,577.83
4080,389.9
4081,660.86
4082,152.17
4083,654.99
4084,496.74
4085,690.43
4086,655.43
4087,250.96
4088,521.15
4089,654.74
4090,161.9
4091,357.48
4092,491.46
4093,751.34
4094,554.17
4095,285.27
4096,564.47
4097,375.29
4098,422.44
4099,267.06
4100,171.3
4101,287.63
4102,247.96
4103,171.85
4104,103.74
4105,202.47
4106,393.23
4107,114.5
4108,537.72
4109,261.75
4110,122.29
4111,430.74
4112,199.95
4113,736.77
4114,467.07
4115,230.58
4116,769.86
4117,613.47
4118,362.46
4119,453.78
4120,248.61
4121,588.34
4122,340.92
4123,349.98
4124,299.01
4125,84.32
4126,115.52
4127,657.93
4128,562.8
4129,501.65
4130,411.58
4131,297.43
4132,144.09
4133,559.34
4134,370.48
4135,465.51
4136,368.19
4137,559.79
4138,423.39
4139,148.49
4140,438.93
4141,359.3
4142,221.66
4143,422.32
4144,224.01
4145,185.58
4146,363.55
4147,423.16
4148,463.23
4149,306.64
4150,450.06
4151,463.76
4152,147.79
4153,529.82
4154,156.47
4155,436.72
4156,487.38
4157,488.03
4158,301.38
4159,526.85
4160,239.43
4161,352.18
4162,191.64
4163,306.98
4164,480.87
4165,190.12
4166,157.93
4167,161.11
4168,241.19
4169,672.26
4170,709.98
4171,153.9
4172,441.74
4173,311.72
4174,512.31
4175,202.75
4176,386.39
4177,219.44
4178,606.47
4179,645.47
4180,634.2
4181,572.02
4182,749.31
4183,253.49
4184,577.84
4185,413.89
4186,362.44
4187,311.99
4188,385.55
4189,502.77
4190,184.54
4191,135.2
4192,206.63
4193,427.6
4194,227.17
4195,649.09
4196,520.17
4197,316.8
4198,529.98
4199,124.52
4200,457.78
4201,299.99
4202,603.42
4203,181.74
4204,665.47
4205,408.45
4206,382.29
4207,250.2
4208,220.89
4209,432.94
4210,309.17
4211,661.76
4212,401.65
4213,627.2
4214,665.55
4215,682.77
4216,151.27
4217,538.62
4218,105.18
4219,291.5
4220,465.03
4221,873.46
4222,269.54
4223,147.97
4224,396.19
4225,222.93
4226,260.75
4227,213.53
4228,436.02
4229,328.27
4230,606.75
4231,596.97
4232,204.2
4233,350.18
4234,430.59
4235,342.32
4236,514.93
4237,410.19
4238,520.35
4239,372.72
4240,670.85
4241,514.28
4242,528.38
4243,437.23
4244,572.02
4245,209.89
4246,185.22
4247,719.6
4248,671.3
4249,631.55
4250,629.86
4251,792.66
4252,77.39
4253,496.25
4254,116.9
4255,317.77
4256,224.82
4257,558.01
4258,406.33
4259,180.76
4260,442.68
4261,695.34
4262,455.79
4263,193.66
4264,337.42
4265,779.82
4266,360.52
4267,363.76
4268,106.26
4269,434.98
4270,415.2
4271,532.52
4272,416.37
4273,282.75
4274,132.54
4275,425.86
4276,586.46
4277,228.82
4278,216.93
4279,253.87
4280,731.91
4281,663.07
4282,193.6
4283,289.91
4284,386.41
4285,206.9
4286,359.12
4287,272.85
4288,432.19
4289,294.28
4290,612.55
4291,694.26
4292,122.15
4293,414.35
4294,451.15
4295,421.5
4296,380.77
4297,300.6
4298,154.56
4299,421.87
4300,420.42
4301,111.57
4302,132.99
4303,497.16
4304,547.22
4305,278.09
4306,612.97
4307,402.28
4308,279.81
4309,530.32
4310,515.96
4311,719.43
4312,294.24
4313,168.0
4314,272.72
4315,311.73
4316,339.38
4317,134.94
4318,462.21
4319,141.04
4320,266.76
4321,124.42
4322,542.97
4323,218.51
4324,386.82
4325,499.29
4326,344.91
4327,368.79
4328,511.5
4329,354.15
4330,433.33
4331,399.65
4332,710.03
4333,495.37
4334,223.7
4335,279.04
4336,343.44
4337,419.68
4338,212.45
4339,132.79
4340,241.19
4341,337.52
4342,389.7
4343,87.66
4344,441.88
4345,558.2
4346,507.17
4347,151.94
4348,192.18
4349,381.09
4350,517.14
4351,69.6
4352,659.82
4353,225.23
4354,306.76
4355,418.64
4356,733.71
4357,268.45
4358,137.13
4359,620.3
4360,632.93
4361,524.2
4362,585.76
4363,365.31
4364,382.15
4365,650.74
4366,475.15
4367,368.26
4368,491.21
4369,512.47
4370,189.93
4371,471.09
4372,80.2
4373,474.14
4374,572.71
4375,279.7
4376,210.81
4377,613.77
4378,408.98
4379,633.52
4380,456.64
4381,276.0
4382,356.07
4383,120.24
4384,218.54
4385,252.58
4386,466.85
4387,660.36
4388,418.99
4389,333.54
4390,317.05
4391,392.48
4392,344.48
4393,103.76
4394,711.8
4395,156.04
4396,533.27
4397,207.78
4398,235.41
4399,610.73
4400,702.76
4401,88.59
4402,344.12
4403,248.01
4404,766.32
4405,562.34
4406,466.62
4407,646.15
4408,387.73
4409,200.56
4410,546.34
4411,589.25
4412,696.45
4413,262.8
4414,617.56
4415,370.37
4416,156.9
4417,669.19
4418,360.2
4419,498.7
4420,466.16
4421,211.41
4422,220.24
4423,723.97
4424,547.09
4425,489.08
4426,106.88
4427,129.23
4428,288.33
4429,593.08
4430,656.05
4431,354.17
4432,214.47
4433,537.13
4434,848.83
4435,610.16
4436,368.49
4437,330.6
4438,659.99
4439,345.03
4440,523.61
4441,148.32
4442,183.39
4443,555.15
4444,620.46
4445,540.08
4446,121.11
4447,461.53
4448,567.03
4449,260.76
4450,121.27
4451,157.18
4452,598.07
4453,464.31
4454,628.48
4455,108.33
4456,627.01
4457,309.02
4458,657.65
4459,580.51
4460,485.13
4461,509.7
4462,599.34
4463,325.73
4464,255.74
4465,296.56
4466,140.13
4467,669.7
4468,308.93
4469,351.75
4470,467.33
4471,68.58
4472,273.92
4473,620.4
4474,541.15
4475,233.16
4476,106.93
4477,170.53
4478,510.4
4479,619.09
4480,256.74
4481,369.82
4482,713.15
4483,497.01
4484,461.1
4485,317.12
4486,258.1
4487,401.29
4488,329.15
4489,366.1
4490,191.78
4491,311.31
4492,692.37
4493,119.76
4494,466.25
4495,206.5
4496,753.43
4497,493.51
4498,119.41
4499,312.66
4500,370.59
4501,330.59
4502,507.82
4503,580.72
4504,392.02
4505,316.65
4506,356.24
4507,137.45
4508,594.74
4509,750.55
4510,81.67
4511,211.66
4512,539.39
4513,608.11
4514,528.13
4515,230.93
4516,284.31
4517,505.53
4518,70.87
4519,404.76
4520,585.52
4521,392.3
4522,267.09
4523,215.58
4524,484.9
4525,510.07
4526,107.31
4527,513.47
4528,186.17
4529,676.88
4530,227.21
4531,350.98
4532,100.76
4533,640.98
4534,610.03
4535,197.74
4536,620.65
4537,183.87
4538,738.2
4539,116.25
4540,429.62
4541,76.27
4542,145.62
4543,255.52
4544,391.73
4545,620.87
4546,145.82
4547,439.92
4548,454.8
4549,182.61
4550,236.07
4551,553.06
4552,375.93
4553,339.75
4554,705.79
4555,564.53
4556,459.84
4557,370.16
4558,283.73
4559,447.62
4560,368.11
4561,580.77
4562,508.29
4563,233.98
4564,876.23
4565,206.04
4566,493.38
4567,216.65
4568,120.54
4569,356.61
4570,263.01
4571,490.38
4572,395.76
4573,687.72
4574,616.26
4575,539.99
4576,194.21
4577,176.03
4578,125.64
4579,465.02
4580,398.76
4581,238.58
4582,426.53
4583,575.79
4584,168.07
4585,567.24
4586,99.67
4587,175.56
4588,366.9
4589,482.65
4590,358.48
4591,131.63
4592,117.89
4593,585.74
4594,507.53
4595,206.33
4596,119.52
4597,418.33
4598,439.52
4599,603.61
4600,133.05
4601,590.61
4602,332.38
4603,365.5
4604,533.69
4605,395.02
4606,342.61
4607,141.86
4608,159.81
4609,75.21
4610,669.44
4611,249.92
4612,425.19
4613,460.68
4614,454.85
4615,473.24
4616,390.1
4617,200.5
4618,507.43
4619,462.63
4620,433.05
4621,497.73
4622,635.28
4623,583.92
4624,484.26
4625,308.12
4626,193.33
4627,209.67
4628,482.74
4629,512.68
4630,172.59
4631,439.32
4632,814.44
4633,224.67
4634,671.58
4635,693.53
4636,490.52
4637,539.7
4638,682.54
4639,297.33
4640,188.79
4641,133.33
4642,606.66
4643,631.04
4644,437.41
4645,161.16
4646,846.13
4647,355.59
4648,493.61
4649,230.81
4650,134.56
4651,849.24
4652,351.16
4653,154.26
4654,348.48
4655,373.64
4656,126.15
4657,339.38
4658,354.29
4659,428.44
4660,343.83
4661,612.48
4662,449.52
4663,309.59
4664,538.64
4665,116.47
4666,708.17
4667,244.34
4668,253.13
4669,212.14
4670,157.64
4671,545.4
4672,585.78
4673,322.45
4674,469.81
4675,166.24
4676,187.7
4677,551.46
4678,746.53
4679,481.02
4680,652.97
4681,316.42
4682,118.1
4683,735.95
4684,632.23
4685,739.99
4686,594.7
4687,478.93
4688,150.64
4689,629.04
4690,189.54
4691,737.88
4692,118.08
4693,174.16
4694,616.18
4695,99.11
4696,699.42
4697,99.27
4698,416.73
4699,291.38
4700,439.45
4701,137.39
4702,509.24
4703,467.72
4704,403.68
4705,358.32
4706,505.51
4707,222.27
4708,429.86
4709,533.97
4710,212.47
4711,85.97
4712,252.38
4713,256.74
4714,645.61
4715,128.9
4716,367.87
4717,82.84
4718,165.55
4719,117.4
4720,461.47
4721,412.75
4722,135.31
4723,279.71
4724,381.38
4725,588.41
4726,179.81
4727,450.66
4728,537.23
4729,700.12
4730,196.84
4731,553.67
4732,121.66
4733,364.83
4734,624.5
4735,290.38
4736,449.75
4737,493.23
4738,406.95
4739,506.42
4740,433.91
4741,507.74
4742,600.05
4743,198.13
4744,463.51
4745,539.12
4746,715.61
4747,127.77
4748,242.71
4749,360.21
4750,670.26
4751,244.19
4752,466.57
4753,426.64
4754,172.98
4755,550.96
4756,563.18
4757,521.98
4758,145.68
4759,603.38
4760,157.9
4761,678.35
4762,355.01
4763,253.01
4764,119.96
4765,215.05
4766,394.93
4767,427.17
4768,439.56
4769,230.35
4770,732.48
4771,82.59
4772,389.52
4773,294.73
4774,227.87
4775,251.15
4776,346.72
4777,348.34
4778,161.15
4779,204.34
4780,369.28
4781,829.81
4782,135.81
4783,524.18
4784,310.58
4785,558.1
4786,370.01
4787,478.51
4788,98.09
4789,135.55
4790,382.04
4791,291.42
4792,203.2
4793,200.2
4794,568.83
4795,595.37
4796,147.14
4797,436.99
4798,84.5
4799,247.24
4800,194.56
4801,363.82
4802,123.38
4803,653.16
4804,700.65
4805,182.23
4806,386.63
4807,740.43
4808,740.53
4809,392.9
4810,593.91
4811,99.84
4812,687.62
4813,450.61
4814,183.34
4815,150.89
4816,165.13
4817,283.69
4818,657.12
4819,569.02
4820,151.72
4821,213.03
4822,447.32
4823,331.11
4824,634.29
4825,128.0
4826,531.56
4827,530.39
4828,382.42
4829,782.1
4830,200.85
4831,196.55
4832,264.03
4833,233.23
4834,256.98
4835,604.35
4836,195.35
4837,405.78
4838,170.23
4839,311.49
4840,414.41
4841,549.12
4842,543.66
4843,543.8
4844,313.05
4845,569.57
4846,523.26
4847,292.3
4848,303.92
4849,174.22
4850,538.46
4851,419.15
4852,225.09
4853,243.32
4854,703.08
4855,408.15
4856,703.45
4857,649.24
4858,443.26
4859,518.03
4860,497.4
4861,629.74
4862,147.06
4863,76.74
4864,111.66
4865,474.16
4866,256.54
4867,237.8
4868,204.5
4869,478.02
4870,80.38
4871,449.21
4872,302.18
4873,142.08
4874,199.74
4875,463.26
4876,585.6
4877,259.29
4878,159.32
4879,138.48
4880,364.63
4881,752.38
4882,648.81
4883,215.06
4884,616.97
4885,314.54
4886,334.37
4887,145.92
4888,251.25
4889,454.29
4890,140.86
4891,505.6
4892,466.31
4893,290.38
4894,434.78
4895,194.82
4896,180.61
4897,167.7
4898,386.97
4899,115.32
4900,179.66
4901,164.6
4902,794.47
4903,152.08
4904,332.42
4905,148.71
4906,622.83
4907,162.0
4908,562.44
4909,94.25
4910,563.25
4911,361.75
4912,751.19
4913,846.91
4914,358.27
4915,159.69
4916,512.17
4917,302.97
4918,311.58
4919,380.48
4920,529.52
4921,551.47
4922,664.8
4923,402.96
4924,266.74
4925,385.46
4926,382.97
4927,142.25
4928,110.02
4929,122.06
4930,580.05
4931,372.97
4932,537.95
4933,456.6
4934,600.91
4935,517.55
4936,156.79
4937,587.24
4938,681.42
4939,246.73
4940,371.26
4941,726.09
4942,143.33
4943,576.47
4944,297.05
4945,358.85
4946,335.05
4947,303.82
4948,372.73
4949,577.42
4950,646.1
4951,321.15
4952,81.6
4953,119.93
4954,615.48
4955,570.16
4956,625.59
4957,279.42
4958,427.01
4959,505.12
4960,229.77
4961,218.2
4962,349.98
4963,164.16
4964,488.5
4965,100.92
4966,232.13
4967,158.44
4968,301.76
4969,213.87
4970,623.85
4971,267.69
4972,379.25
4973,612.19
4974,135.38
4975,606.52
4976,738.47
4977,420.55
4978,329.25
4979,400.19
4980,291.44
4981,410.57
4982,626.75
4983,386.23
4984,421.66
4985,391.27
4986,393.81
4987,275.37
4988,514.31
4989,501.56
4990,500.78
4991,518.67
4992,267.21
4993,384.87
4994,171.82
4995,369.0
4996,766.48
4997,497.41
4998,354.02
4999,230.34
5000,209.81
5001,283.52
5002,199.37
5003,645.68
5004,206.53
5005,747.17
5006,866.97
5007,166.69
5008,457.78
5009,517.18
5010,493.62
5011,200.23
5012,593.86
5013,126.36
5014,146.17
5015,389.05
5016,638.77
5017,566.42
5018,749.48
5019,277.56
5020,507.11
5021,540.63
5022,639.06
5023,420.0
5024,600.76
5025,256.55
5026,551.71
5027,293.67
5028,820.86
5029,79.82
5030,303.15
5031,541.03
5032,628.23
5033,418.63
5034,358.6
5035,348.61
5036,118.99
5037,240.23
5038,363.3
5039,240.79
5040,420.8
5041,441.07
5042,121.79
5043,606.04
5044,181.17
5045,690.55
5046,162.24
5047,302.44
5048,111.05
5049,159.56
5050,225.43
5051,527.8
5052,274.78
5053,98.23
5054,595.88
5055,518.85
5056,407.64
5057,208.52
5058,841.37
5059,797.98
5060,282.58
5061,516.74
5062,128.21
5063,461.5
5064,658.59
5065,636.35
5066,293.53
5067,150.15
5068,690.49
5069,547.15
5070,467.82
5071,425.11
5072,482.65
5073,692.72
5074,617.61
5075,460.45
5076,617.29
5077,503.59
5078,156.68
5079,662.24
5080,265.75
5081,625.31
5082,185.91
5083,104.28
5084,470.09
5085,237.53
5086,520.94
5087,301.22
5088,845.35
5089,497.48
5090,423.2
5091,466.73
5092,455.17
5093,425.51
5094,186.62
5095,213.9
5096,290.64
5097,361.19
5098,534.07
5099,164.7
5100,771.81
5101,516.59
5102,533.86
5103,401.43
5104,186.55
5105,320.52
5106,796.29
5107,416.72
5108,545.19
5109,567.31
5110,355.57
5111,626.67
5112,567.95
5113,757.94
5114,137.86
5115,320.97
5116,561.27
5117,582.3
5118,355.44
5119,274.81
5120,350.35
5121,352.68
5122,424.47
5123,286.11
5124,689.48
5125,579.39
5126,173.35
5127,207.85
5128,364.85
5129,567.21
5130,113.74
5131,229.9
5132,313.03
5133,188.49
5134,424.97
5135,636.35
5136,481.6
5137,164.48
5138,316.63
5139,630.92
5140,584.59
5141,151.35
5142,532.99
5143,598.82
5144,283.67
5145,641.27
5146,653.03
5147,234.4
5148,715.34
5149,345.06
5150,458.49
5151,152.42
5152,675.63
5153,240.51
5154,769.77
5155,694.07
5156,652.06
5157,203.15
5158,681.62
5159,749.5
5160,570.07
5161,174.49
5162,129.54
5163,541.16
5164,635.83
5165,627.73
5166,220.4
5167,349.33
5168,472.49
5169,476.38
5170,671.64
5171,456.8
5172,260.31
5173,555.17
5174,318.89
5175,197.78
5176,494.47
5177,248.65
5178,524.05
5179,210.72
5180,295.68
5181,447.34
5182,614.85
5183,145.52
5184,389.08
5185,542.69
5186,161.6
5187,296.46
5188,91.06
5189,336.76
5190,747.08
5191,81.87
5192,592.01
5193,671.03
5194,457.88
5195,343.78
5196,729.38
5197,227.51
5198,280.78
5199,224.18
5200,233.74
5201,188.64
5202,498.61
5203,719.99
5204,422.47
5205,604.96
5206,123.57
5207,712.15
5208,535.4
5209,188.61
5210,593.6
5211,210.45
5212,657.76
5213,342.12
5214,309.46
5215,434.92
5216,56.79
5217,75.09
5218,736.13
5219,643.02
5220,326.11
5221,110.24
5222,232.87
5223,183.07
5224,454.09
5225,663.0
5226,637.06
5227,538.4
5228,257.01
5229,335.8
5230,489.25
5231,788.16
5232,556.22
5233,682.61
5234,252.89
5235,414.46
5236,741.28
5237,253.3
5238,638.94
5239,532.9
5240,359.77
5241,374.63
5242,552.79
5243,474.03
5244,336.13
5245,482.04
5246,154.0
5247,671.72
5248,480.54
5249,502.93
5250,418.79
5251,161.55
5252,713.3
5253,192.65
5254,459.3
5255,301.82
5256,345.63
5257,478.58
5258,587.06
5259,492.33
5260,704.67
5261,508.49
5262,432.84
5263,206.87
5264,87.31
5265,134.92
5266,852.18
5267,364.13
5268,374.53
5269,527.58
5270,777.68
5271,758.62
5272,271.85
5273,101.87
5274,248.22
5275,538.49
5276,578.52
5277,219.5
5278,617.91
5279,425.32
5280,314.26
5281,228.54
5282,732.3
5283,212.48
5284,89.83
5285,658.74
5286,557.04
5287,619.87
5288,693.66
5289,373.69
5290,258.65
5291,128.91
5292,363.9
5293,628.65
5294,558.31
5295,190.39
5296,158.92
5297,662.86
5298,607.56
5299,627.04
5300,546.24
5301,374.08
5302,241.63
5303,524.2
5304,501.28
5305,170.71
5306,296.15
5307,448.42
5308,305.18
5309,369.47
5310,403.76
5311,201.67
5312,661.47
5313,138.2
5314,68.98
5315,502.85
5316,626.35
5317,580.78
5318,508.14
5319,232.37
5320,419.27
5321,359.98
5322,311.97
5323,630.01
5324,648.57
5325,92.23
5326,208.06
5327,167.33
5328,252.06
5329,506.62
5330,166.98
5331,335.53
5332,528.27
5333,375.18
5334,456.37
5335,740.27
5336,286.77
5337,511.85
5338,213.14
5339,150.3
5340,360.16
5341,186.08
5342,711.82
5343,262.67
5344,313.28
5345,166.62
5346,260.61
5347,465.39
5348,231.18
5349,486.29
5350,575.72
5351,208.49
5352,690.67
5353,595.01
5354,511.4
5355,304.28
5356,655.84
5357,101.62
5358,414.65
5359,462.44
5360,722.26
5361,531.97
5362,579.11
5363,308.2
5364,222.81
5365,194.81
5366,421.67
5367,496.64
5368,420.04
5369,303.2
5370,408.07
5371,408.14
5372,185.66
5373,631.53
5374,92.25
5375,124.68
5376,507.47
5377,364.62
5378,819.87
5379,828.26
5380,387.2
5381,487.86
5382,242.67
5383,283.76
5384,210.11
5385,98.75
5386,293.35
5387,188.27
5388,329.17
5389,496.78
5390,636.82
5391,292.64
5392,306.45
5393,258.09
5394,112.88
5395,313.74
5396,631.6
5397,297.34
5398,481.18
5399,384.14
5400,246.37
5401,68.3
5402,402.36
5403,485.39
5404,241.25
5405,320.96
5406,742.45
5407,869.46
5408,451.8
5409,186.0
5410,130.08
5411,201.8
5412,94.41
5413,260.27
5414,467.06
5415,397.22
5416,751.72
5417,384.31
5418,304.57
5419,426.83
5420,236.72
5421,410.33
5422,626.23
5423,282.3
5424,551.95
5425,213.42
5426,601.91
5427,366.08
5428,593.35
5429,284.89
5430,349.72
5431,199.55
5432,396.45
5433,642.28
5434,188.2
5435,857.06
5436,386.24
5437,506.88
5438,222.97
5439,149.0
5440,156.05
5441,691.54
5442,569.59
5443,742.71
5444,615.0
5445,749.76
5446,387.51
5447,311.06
5448,477.85
5449,598.1
5450,624.99
5451,215.35
5452,432.22
5453,376.4
5454,241.42
5455,408.64
5456,601.77
5457,669.68
5458,370.69
5459,479.42
5460,536.89
5461,274.82
5462,269.46
5463,644.14
5464,312.27
5465,212.44
5466,364.34
5467,351.02
5468,366.11
5469,677.55
5470,629.83
5471,401.08
5472,626.92
5473,336.13
5474,111.75
5475,245.76
5476,641.54
5477,584.79
5478,440.81
5479,225.75
5480,295.91
5481,158.03
5482,370.24
5483,115.48
5484,560.19
5485,241.27
5486,600.38
5487,165.28
5488,471.14
5489,198.08
5490,248.41
5491,436.87
5492,382.28
5493,395.1
5494,199.42
5495,122.94
5496,674.37
5497,461.12
5498,396.84
5499,589.91
5500,324.22
5501,180.94
5502,629.28
5503,495.95
5504,597.37
5505,422.57
5506,404.95
5507,750.97
5508,142.08
5509,584.3
5510,516.88
5511,139.23
5512,264.38
5513,415.42
5514,378.16
5515,504.53
5516,445.56
5517,238.38
5518,471.0
5519,133.88
5520,151.54
5521,308.51
5522,568.24
5523,438.01
5524,376.14
5525,277.03
5526,553.55
5527,299.51
5528,89.69
5529,551.62
5530,248.31
5531,144.09
5532,129.25
5533,656.33
5534,418.65
5535,650.95
5536,134.34
5537,337.13
5538,596.15
5539,410.72
5540,299.63
5541,507.56
5542,226.19
5543,713.72
5544,135.24
5545,525.0
5546,584.0
5547,106.69
5548,580.04
5549,274.99
5550,292.47
5551,434.23
5552,801.13
5553,264.16
5554,639.44
5555,377.98
5556,212.57
5557,645.12
5558,610.62
5559,77.33
5560,448.84
5561,264.47
5562,677.28
5563,588.44
5564,638.46
5565,289.72
5566,317.53
5567,732.21
5568,313.38
5569,252.38
5570,313.79
5571,389.82
5572,98.77
5573,398.94
5574,684.57
5575,224.24
5576,471.99
5577,151.03
5578,81.07
5579,132.81
5580,197.8
5581,166.3
5582,455.74
5583,449.38
5584,542.63
5585,449.34
5586,470.22
5587,403.78
5588,604.81
5589,280.3
5590,146.09
5591,383.03
5592,399.86
5593,646.84
5594,699.36
5595,302.77
5596,525.48
5597,558.38
5598,204.04
5599,522.06
5600,109.74
5601,629.24
5602,700.47
5603,494.65
5604,519.88
5605,390.6
5606,143.6
5607,860.69
5608,742.84
5609,169.13
5610,476.5
5611,574.99
5612,247.14
5613,677.11
5614,213.55
5615,399.82
5616,100.87
5617,482.31
5618,392.3
5619,552.16
5620,151.26
5621,636.23
5622,236.93
5623,453.84
5624,583.34
5625,639.15
5626,243.55
5627,676.59
5628,202.16
5629,483.1
5630,277.99
5631,206.73
5632,231.32
5633,504.98
5634,648.21
5635,219.61
5636,400.31
5637,670.95
5638,184.08
5639,434.3
5640,230.59
5641,556.33
5642,385.14
5643,622.79
5644,147.16
5645,666.69
5646,272.36
5647,388.86
5648,270.6
5649,316.42
5650,226.17
5651,134.63
5652,210.59
5653,331.47
5654,125.5
5655,273.52
5656,137.56
5657,411.19
5658,124.4
5659,224.91
5660,716.2
5661,545.81
5662,530.58
5663,748.81
5664,718.66
5665,106.0
5666,434.67
5667,130.2
5668,325.37
5669,108.88
5670,510.11
5671,686.68
5672,180.09
5673,348.39
5674,286.26
5675,266.91
5676,332.38
5677,98.72
5678,568.56
5679,830.85
5680,100.22
5681,390.55
5682,303.89
5683,192.64
5684,569.24
5685,670.17
5686,140.23
5687,426.5
5688,335.4
5689,293.2
5690,352.59
5691,340.15
5692,451.99
5693,480.71
5694,101.27
5695,248.99
5696,698.55
5697,616.55
5698,177.4
5699,425.22
5700,267.46
5701,481.07
5702,531.71
5703,276.24
5704,787.79
5705,226.55
5706,322.53
5707,750.18
5708,110.12
5709,505.74
5710,290.42
5711,447.64
5712,471.89
5713,156.48
5714,511.81
5715,803.45
5716,615.99
5717,477.85
5718,89.56
5719,640.68
5720,538.89
5721,157.54
5722,655.75
5723,251.02
5724,500.95
5725,331.58
5726,369.03
5727,115.47
5728,536.86
5729,191.06
5730,495.5
5731,660.87
5732,449.4
5733,260.76
5734,649.53
5735,485.84
5736,564.29
5737,187.19
5738,291.11
5739,139.5
5740,820.29
5741,580.69
5742,229.87
5743,229.05
5744,308.47
5745,350.89
5746,684.45
5747,499.81
5748,647.34
5749,433.65
5750,397.89
5751,459.42
5752,295.01
5753,733.88
5754,353.66
5755,305.31
5756,120.86
5757,138.68
5758,160.83
5759,203.34
5760,477.66
5761,268.62
5762,119.41
5763,344.18
5764,253.89
5765,195.87
5766,453.66
5767,583.08
5768,740.16
5769,527.83
5770,599.82
5771,503.96
5772,602.88
5773,121.7
5774,251.16
5775,552.06
5776,346.01
5777,321.78
5778,718.9
5779,419.16
5780,198.18
5781,516.67
5782,100.24
5783,359.71
5784,523.26
5785,103.13
5786,170.08
5787,536.81
5788,591.88
5789,462.69
5790,224.06
5791,344.81
5792,734.6
5793,665.12
5794,492.16
5795,188.95
5796,520.73
5797,563.17
5798,762.44
5799,622.51
5800,537.54
5801,500.54
5802,535.71
5803,119.23
5804,365.24
5805,200.9
5806,362.27
5807,466.19
5808,437.83
5809,538.78
5810,460.09
5811,274.85
5812,433.67
5813,511.12
5814,321.31
5815,334.85
5816,470.73
5817,311.43
5818,515.09
5819,246.75
5820,217.62
5821,577.0
5822,203.69
5823,453.65
5824,416.33
5825,776.02
5826,539.06
5827,509.88
5828,181.37
5829,125.97
5830,175.16
5831,95.8
5832,342.93
5833,238.44
5834,502.7
5835,336.56
5836,123.56
5837,199.63
5838,478.16
5839,607.6
5840,192.39
5841,641.71
5842,291.2
5843,423.1
5844,332.86
5845,166.43
5846,300.85
5847,704.91
5848,510.79
5849,439.9
5850,412.73
5851,104.95
5852,502.87
5853,221.69
5854,76.06
5855,266.98
5856,401.11
5857,490.17
5858,465.52
5859,277.08
5860,108.16
5861,399.98
5862,200.41
5863,217.77
5864,251.43
5865,213.54
5866,212.77
5867,416.06
5868,651.42
5869,348.41
5870,470.09
5871,731.38
5872,221.81
5873,503.08
5874,90.02
5875,220.29
5876,562.38
5877,455.3
5878,557.6
5879,391.72
5880,244.1
5881,255.32
5882,308.26
5883,673.77
5884,400.94
5885,606.6
5886,439.63
5887,620.49
5888,485.12
5889,98.4
5890,129.11
5891,467.1
5892,340.13
5893,539.46
5894,173.51
5895,223.8
5896,630.82
5897,176.4
5898,543.02
5899,684.67
5900,226.78
5901,241.66
5902,241.51
5903,387.77
5904,572.53
5905,245.72
5906,105.5
5907,335.23
5908,543.08
